intent,question,status,reason,response_text,error
placement_summary_query (6 variations),What are my chances of getting placed and which companies should I target?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
placement_summary_query (6 variations),What job role and salary is predicted for me?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
placement_summary_query (6 variations),What is my placement probability and expected salary range?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
realistic_student_query (5 variations),Will I get placed this year?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
realistic_student_query (5 variations),Can I get a 10 LPA package?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
realistic_student_query (5 variations),Which companies can I realistically get into?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
realistic_student_query (5 variations),Is my profile good for product companies?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
realistic_student_query (5 variations),Do I have a chance of getting a high package?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Give me recommended companies from my prediction model,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Recommended companies query for my placement profile,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Show recruiters mapped to my predicted role and salary,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Provide a company recommendation list with reasoning,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Which matching companies are suggested by the model output?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
recommended_companies_query (6 variations),Share my recommended recruiters with placement probability context,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_comparison_query (4 variations),Is it more likely that I will get above 5 LPA or above 10 LPA?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_comparison_query (4 variations),What is the difference between my minimum and maximum salary prediction?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_comparison_query (4 variations),Is my probability higher for 5 LPA or 15 LPA?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_comparison_query (4 variations),Which salary bracket am I most likely to fall into?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Give me the salary prediction report for my profile,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Show my expected CTC with explanation from the model,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Salary prediction query for my student profile,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),I want model-based salary estimate in LPA with reasons,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Provide my estimated package and probability breakdown,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Explain why this salary is predicted for me,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Show my salary expectation using historical placement model,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_prediction_query (8 variations),Share my predicted salary details and confidence insights,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),Show min mid max salary range from my prediction row,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),Salary range query with conservative and optimistic values,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),I need my minimum mid and maximum salary estimate,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),Give my salary bracket report in LPA,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),Explain my lower and upper salary bounds from model output,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),What is my predicted salary interval according to the model?,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
salary_range_query (7 variations),Provide salary range analysis for my student id,request_error,request failed,,"HTTPConnectionPool(host='your-rasa-host', port=5005): Max retries exceeded with url: /webhooks/rest/webhook (Caused by NameResolutionError(""HTTPConnection(host='your-rasa-host', port=5005): Failed to resolve 'your-rasa-host' ([Errno 11001] getaddrinfo failed)""))"
